This datafile contains the following data:
Column
1. Time (kyr BP)
2. Modelled marine oxygen isotope value, relative to present (o/oo)
3. Ice sheet contribution to the marine isotope signal, relative to present (o/oo)
4. Deep-ocean temperature contribution to the marine isotope signal, relative to present (o/oo)
5. Atmospheric surface air temperature relative to present (degC)
6. Deep-ocean temperature relative to present (degC)
7. Eurasian ice volume relative to present (m sea level equivalent)
8. North American ice volume relative to present (m sea level equivalent)
9. Global sea level relative to present (m)
Time	Iso_tot	Iso_ice	Iso_do	Tsurf	Tdo	Ice_eas	Ice_nam	Ice_tot	X
295.20	1.0618	0.49870	0.56310	-12.282	-2.4483	30.103	26.159	64.697	
295.30	1.0597	0.49850	0.56120	-12.457	-2.4400	30.093	26.151	64.675	
295.40	1.0571	0.49810	0.55900	-12.602	-2.4305	30.069	26.140	64.635	
295.50	1.0541	0.49750	0.55660	-12.701	-2.4202	30.048	26.128	64.598	
295.60	1.0507	0.49660	0.55410	-12.769	-2.4091	30.015	26.116	64.545	
295.70	1.0474	0.49590	0.55150	-12.777	-2.3978	29.990	26.076	64.472	
295.80	1.0441	0.49520	0.54890	-12.721	-2.3865	29.978	26.053	64.430	
295.90	1.0410	0.49470	0.54630	-12.617	-2.3751	29.969	26.026	64.388	
296.00	1.0375	0.49380	0.54370	-12.540	-2.3638	29.969	26.016	64.378	
296.10	1.0341	0.49310	0.54100	-12.448	-2.3524	29.955	25.970	64.309	
296.20	1.0308	0.49240	0.53840	-12.355	-2.3410	29.937	25.928	64.241	
296.30	1.0275	0.49170	0.53580	-12.281	-2.3294	29.930	25.890	64.188	
296.40	1.0243	0.49120	0.53310	-12.222	-2.3177	29.919	25.865	64.147	
296.50	1.0208	0.49050	0.53030	-12.217	-2.3056	29.907	25.836	64.099	
296.60	1.0173	0.48990	0.52740	-12.233	-2.2929	29.909	25.774	64.030	
296.70	1.0136	0.48920	0.52440	-12.275	-2.2800	29.908	25.731	63.980	
296.80	1.0103	0.48890	0.52140	-12.303	-2.2669	29.894	25.685	63.911	
296.90	1.0071	0.48870	0.51840	-12.315	-2.2537	29.895	25.670	63.895	
297.00	1.0032	0.48790	0.51530	-12.366	-2.2405	29.900	25.674	63.905	
297.10	0.99910	0.48680	0.51230	-12.410	-2.2274	29.877	25.630	63.827	
297.20	0.99500	0.48560	0.50940	-12.402	-2.2146	29.846	25.573	63.727	
297.30	0.99100	0.48450	0.50650	-12.365	-2.2022	29.825	25.524	63.646	
297.40	0.98680	0.48310	0.50370	-12.305	-2.1901	29.809	25.456	63.549	
297.50	0.98260	0.48160	0.50100	-12.203	-2.1783	29.786	25.384	63.441	
297.60	0.97860	0.48020	0.49840	-12.070	-2.1669	29.765	25.307	63.328	
297.70	0.97450	0.47880	0.49570	-11.921	-2.1554	29.735	25.234	63.209	
297.80	0.97050	0.47750	0.49300	-11.757	-2.1437	29.697	25.170	63.092	
297.90	0.96690	0.47670	0.49020	-11.559	-2.1314	29.682	25.113	63.010	
298.00	0.96270	0.47550	0.48720	-11.430	-2.1183	29.683	25.075	62.967	
298.10	0.95820	0.47430	0.48390	-11.340	-2.1039	29.662	25.002	62.859	
298.20	0.95340	0.47310	0.48030	-11.278	-2.0883	29.636	24.927	62.741	
298.30	0.94850	0.47210	0.47640	-11.222	-2.0714	29.610	24.847	62.621	
298.40	0.94330	0.47100	0.47230	-11.178	-2.0535	29.586	24.793	62.530	
298.50	0.93800	0.47000	0.46800	-11.144	-2.0349	29.551	24.739	62.427	
298.60	0.93250	0.46880	0.46370	-11.108	-2.0160	29.515	24.693	62.335	
298.70	0.92670	0.46740	0.45930	-11.078	-1.9968	29.474	24.638	62.223	
298.80	0.92100	0.46610	0.45490	-11.027	-1.9777	29.434	24.564	62.093	
298.90	0.91590	0.46520	0.45070	-10.913	-1.9594	29.405	24.488	61.972	
299.00	0.91020	0.46360	0.44660	-10.840	-1.9418	29.395	24.438	61.903	
299.10	0.90490	0.46210	0.44280	-10.740	-1.9251	29.347	24.338	61.733	
299.20	0.89970	0.46060	0.43910	-10.644	-1.9092	29.305	24.247	61.579	
299.30	0.89490	0.45930	0.43560	-10.547	-1.8939	29.269	24.145	61.420	
299.40	0.89020	0.45800	0.43220	-10.467	-1.8792	29.236	24.059	61.283	
299.50	0.88580	0.45690	0.42890	-10.395	-1.8649	29.204	23.957	61.130	
299.60	0.88150	0.45580	0.42570	-10.338	-1.8510	29.168	23.886	61.007	
299.70	0.87690	0.45440	0.42250	-10.333	-1.8370	29.126	23.824	60.887	
299.80	0.87230	0.45290	0.41940	-10.344	-1.8233	29.062	23.742	60.719	
299.90	0.86830	0.45210	0.41620	-10.335	-1.8097	29.003	23.661	60.559	
300.00	0.86350	0.45040	0.41310	-10.388	-1.7960	28.966	23.605	60.452	
300.10	0.85860	0.44870	0.40990	-10.436	-1.7823	28.904	23.494	60.253	
300.20	0.85340	0.44660	0.40680	-10.486	-1.7687	28.841	23.383	60.053	
300.30	0.84830	0.44460	0.40370	-10.501	-1.7553	28.752	23.263	59.813	
300.40	0.84320	0.44240	0.40080	-10.486	-1.7425	28.654	23.166	59.588	
300.50	0.83790	0.43990	0.39800	-10.442	-1.7304	28.575	23.045	59.359	
300.60	0.83290	0.43740	0.39550	-10.357	-1.7194	28.484	22.913	59.102	
300.70	0.82840	0.43510	0.39330	-10.196	-1.7098	28.397	22.787	58.857	
300.80	0.82430	0.43280	0.39150	-9.9989	-1.7020	28.317	22.673	58.634	
300.90	0.82120	0.43100	0.39020	-9.7219	-1.6964	28.242	22.550	58.406	
301.00	0.81810	0.42880	0.38930	-9.4581	-1.6927	28.171	22.475	58.237	
301.10	0.81590	0.42700	0.38890	-9.1882	-1.6908	28.091	22.370	58.026	
301.20	0.81430	0.42540	0.38890	-8.9300	-1.6908	27.996	22.300	57.836	
301.30	0.81350	0.42420	0.38930	-8.6932	-1.6924	27.904	22.249	57.670	
301.40	0.81310	0.42310	0.39000	-8.4917	-1.6956	27.809	22.229	57.540	
301.50	0.81310	0.42210	0.39100	-8.3561	-1.6998	27.715	22.217	57.416	
301.60	0.81340	0.42120	0.39220	-8.2653	-1.7052	27.624	22.186	57.277	
301.70	0.81420	0.42050	0.39370	-8.1977	-1.7116	27.531	22.161	57.141	
301.80	0.81540	0.42000	0.39540	-8.1687	-1.7190	27.443	22.152	57.030	
301.90	0.81690	0.41960	0.39730	-8.1606	-1.7274	27.355	22.157	56.934	
302.00	0.81810	0.41880	0.39930	-8.2045	-1.7363	27.260	22.179	56.850	
302.10	0.81950	0.41790	0.40160	-8.2334	-1.7459	27.146	22.159	56.696	
302.20	0.82090	0.41700	0.40390	-8.2615	-1.7561	27.036	22.143	56.551	
302.30	0.82270	0.41630	0.40640	-8.2446	-1.7670	26.919	22.138	56.411	
302.40	0.82400	0.41500	0.40900	-8.2611	-1.7783	26.802	22.143	56.281	
302.50	0.82550	0.41380	0.41170	-8.2556	-1.7900	26.650	22.123	56.085	
302.60	0.82680	0.41240	0.41440	-8.2460	-1.8018	26.487	22.112	55.885	
302.70	0.82800	0.41090	0.41710	-8.2438	-1.8137	26.325	22.079	55.659	
302.80	0.82860	0.40880	0.41980	-8.2843	-1.8251	26.159	22.030	55.412	
302.90	0.82950	0.40720	0.42230	-8.3001	-1.8363	25.965	21.955	55.104	
303.00	0.83010	0.40530	0.42480	-8.3338	-1.8470	25.783	21.896	54.826	
303.10	0.83060	0.40350	0.42710	-8.3796	-1.8571	25.590	21.840	54.540	
303.20	0.83080	0.40150	0.42930	-8.4363	-1.8667	25.379	21.785	54.234	
303.30	0.83090	0.39940	0.43150	-8.4957	-1.8759	25.156	21.736	53.921	
303.40	0.83100	0.39750	0.43350	-8.5619	-1.8850	24.924	21.697	53.610	
303.50	0.83080	0.39520	0.43560	-8.6368	-1.8941	24.693	21.647	53.286	
303.60	0.83070	0.39290	0.43780	-8.6970	-1.9035	24.450	21.586	52.936	
303.70	0.83040	0.39030	0.44010	-8.7615	-1.9135	24.207	21.528	52.590	
303.80	0.82990	0.38730	0.44260	-8.8298	-1.9241	23.963	21.431	52.198	
303.90	0.82960	0.38450	0.44510	-8.8821	-1.9354	23.708	21.326	51.784	
304.00	0.82960	0.38170	0.44790	-8.8985	-1.9473	23.448	21.214	51.357	
304.10	0.82960	0.37890	0.45070	-8.9129	-1.9597	23.198	21.133	50.975	
304.20	0.82970	0.37610	0.45360	-8.9252	-1.9723	22.946	21.028	50.566	
304.30	0.82980	0.37320	0.45660	-8.9361	-1.9852	22.700	20.918	50.156	
304.40	0.82990	0.37030	0.45960	-8.9635	-1.9981	22.459	20.813	49.757	
304.50	0.82990	0.36740	0.46250	-8.9967	-2.0109	22.213	20.705	49.351	
304.60	0.82960	0.36430	0.46530	-9.0749	-2.0231	21.975	20.567	48.918	
304.70	0.82920	0.36120	0.46800	-9.1602	-2.0347	21.726	20.413	48.455	
304.80	0.82850	0.35800	0.47050	-9.2736	-2.0456	21.478	20.258	47.992	
304.90	0.82750	0.35470	0.47280	-9.4118	-2.0556	21.235	20.093	47.521	
305.00	0.82630	0.35150	0.47480	-9.5402	-2.0645	20.993	19.913	47.037	
305.10	0.82460	0.34800	0.47660	-9.6771	-2.0723	20.765	19.739	46.575	
305.20	0.82260	0.34440	0.47820	-9.7924	-2.0791	20.526	19.554	46.087	
305.30	0.82030	0.34070	0.47960	-9.8837	-2.0852	20.295	19.355	45.592	
305.40	0.81750	0.33670	0.48080	-9.9577	-2.0905	20.061	19.152	45.090	
305.50	0.81450	0.33270	0.48180	-10.001	-2.0950	19.820	18.934	44.563	
305.60	0.81100	0.32830	0.48270	-10.019	-2.0988	19.568	18.712	44.017	
305.70	0.80710	0.32380	0.48330	-10.028	-2.1014	19.301	18.477	43.439	
305.80	0.80310	0.31940	0.48370	-10.002	-2.1030	19.039	18.233	42.858	
305.90	0.79880	0.31500	0.48380	-9.9760	-2.1033	18.782	17.992	42.285	
306.00	0.79450	0.31100	0.48350	-9.9377	-2.1020	18.533	17.743	41.713	
306.10	0.79010	0.30730	0.48280	-9.8978	-2.0990	18.304	17.510	41.181	
306.20	0.78550	0.30380	0.48170	-9.8720	-2.0944	18.081	17.298	40.682	
306.30	0.78050	0.30030	0.48020	-9.8768	-2.0880	17.865	17.095	40.199	
306.40	0.77510	0.29670	0.47840	-9.9259	-2.0799	17.645	16.889	39.709	
306.50	0.76920	0.29310	0.47610	-10.004	-2.0702	17.416	16.692	39.219	
306.60	0.76300	0.28950	0.47350	-10.114	-2.0588	17.185	16.487	38.717	
306.70	0.75610	0.28550	0.47060	-10.262	-2.0462	16.959	16.264	38.201	
306.80	0.74890	0.28140	0.46750	-10.419	-2.0325	16.715	16.030	37.652	
306.90	0.74150	0.27730	0.46420	-10.574	-2.0182	16.465	15.798	37.098	
307.00	0.73430	0.27350	0.46080	-10.682	-2.0035	16.211	15.560	36.531	
307.10	0.72720	0.26980	0.45740	-10.767	-1.9887	15.978	15.359	36.034	
307.20	0.72010	0.26610	0.45400	-10.821	-1.9740	15.750	15.173	35.557	
307.30	0.71290	0.26230	0.45060	-10.866	-1.9593	15.527	14.985	35.083	
307.40	0.70550	0.25830	0.44720	-10.898	-1.9445	15.299	14.783	34.590	
307.50	0.69800	0.25420	0.44380	-10.921	-1.9294	15.067	14.585	34.095	
307.60	0.69080	0.25060	0.44020	-10.905	-1.9141	14.835	14.381	33.593	
307.70	0.68330	0.24670	0.43660	-10.906	-1.8983	14.602	14.198	33.115	
307.80	0.67560	0.24270	0.43290	-10.900	-1.8821	14.365	14.019	32.637	
307.90	0.66770	0.23870	0.42900	-10.914	-1.8653	14.125	13.837	32.152	
308.00	0.66020	0.23510	0.42510	-10.881	-1.8481	13.882	13.636	31.641	
308.10	0.65270	0.23170	0.42100	-10.847	-1.8305	13.670	13.480	31.217	
308.20	0.64510	0.22820	0.41690	-10.815	-1.8127	13.454	13.337	30.804	
308.30	0.63730	0.22450	0.41280	-10.794	-1.7949	13.239	13.191	30.390	
308.40	0.62950	0.22070	0.40880	-10.748	-1.7773	13.021	13.027	29.951	
308.50	0.62200	0.21710	0.40490	-10.677	-1.7602	12.796	12.870	29.512	
308.60	0.61460	0.21350	0.40110	-10.586	-1.7440	12.581	12.709	29.079	
308.70	0.60790	0.21020	0.39770	-10.429	-1.7293	12.369	12.548	28.649	
308.80	0.60160	0.20680	0.39480	-10.237	-1.7163	12.167	12.415	28.264	
308.90	0.59560	0.20340	0.39220	-10.023	-1.7053	11.972	12.281	27.886	
309.00	0.59100	0.20080	0.39020	-9.7387	-1.6963	11.775	12.142	27.500	
309.10	0.58690	0.19830	0.38860	-9.4520	-1.6894	11.600	12.063	27.207	
309.20	0.58340	0.19600	0.38740	-9.1776	-1.6842	11.419	11.988	26.912	
309.30	0.58050	0.19400	0.38650	-8.9206	-1.6804	11.243	11.930	26.644	
309.40	0.57780	0.19200	0.38580	-8.7093	-1.6773	11.083	11.879	26.401	
309.50	0.57560	0.19040	0.38520	-8.5415	-1.6747	10.921	11.834	26.163	
309.60	0.57360	0.18900	0.38460	-8.4163	-1.6720	10.775	11.799	25.955	
309.70	0.57150	0.18770	0.38380	-8.3631	-1.6688	10.630	11.778	25.765	
309.80	0.56930	0.18640	0.38290	-8.3657	-1.6647	10.500	11.753	25.586	
309.90	0.56680	0.18510	0.38170	-8.4272	-1.6594	10.358	11.720	25.385	
310.00	0.56440	0.18410	0.38030	-8.4817	-1.6534	10.239	11.673	25.194	
310.10	0.56180	0.18310	0.37870	-8.5479	-1.6464	10.135	11.662	25.062	
310.20	0.55900	0.18210	0.37690	-8.6076	-1.6385	10.028	11.647	24.921	
310.30	0.55590	0.18100	0.37490	-8.6588	-1.6299	9.9187	11.636	24.783	
310.40	0.55270	0.18000	0.37270	-8.6783	-1.6205	9.8063	11.620	24.635	
310.50	0.54940	0.17900	0.37040	-8.6596	-1.6106	9.6938	11.617	24.503	
310.60	0.54610	0.17800	0.36810	-8.6134	-1.6003	9.5792	11.624	24.378	
310.70	0.54270	0.17710	0.36560	-8.5404	-1.5896	9.4942	11.614	24.269	
310.80	0.53900	0.17600	0.36300	-8.4694	-1.5785	9.4115	11.601	24.159	
310.90	0.53530	0.17490	0.36040	-8.3944	-1.5669	9.3314	11.562	24.022	
311.00	0.53200	0.17430	0.35770	-8.2938	-1.5553	9.2468	11.533	23.891	
311.10	0.52880	0.17370	0.35510	-8.2069	-1.5437	9.1769	11.542	23.821	
311.20	0.52540	0.17310	0.35230	-8.1535	-1.5319	9.1133	11.548	23.755	
311.30	0.52220	0.17250	0.34970	-8.1115	-1.5202	9.0321	11.552	23.667	
311.40	0.51910	0.17210	0.34700	-8.1068	-1.5085	8.9750	11.559	23.609	
311.50	0.51590	0.17160	0.34430	-8.1249	-1.4970	8.9157	11.564	23.547	
311.60	0.51300	0.17120	0.34180	-8.1553	-1.4861	8.8447	11.578	23.481	
311.70	0.51000	0.17060	0.33940	-8.2196	-1.4758	8.7801	11.589	23.419	
311.80	0.50710	0.16990	0.33720	-8.2890	-1.4661	8.7010	11.591	23.330	
311.90	0.50420	0.16900	0.33520	-8.3653	-1.4572	8.6213	11.589	23.237	
312.00	0.50170	0.16830	0.33340	-8.3953	-1.4496	8.5496	11.561	23.122	
312.10	0.49930	0.16740	0.33190	-8.4198	-1.4428	8.4864	11.550	23.037	
312.20	0.49720	0.16660	0.33060	-8.3940	-1.4372	8.4174	11.533	22.938	
312.30	0.49520	0.16570	0.32950	-8.3480	-1.4324	8.3543	11.519	22.850	
312.40	0.49360	0.16500	0.32860	-8.2513	-1.4287	8.2841	11.519	22.769	
312.50	0.49210	0.16420	0.32790	-8.1389	-1.4257	8.2309	11.520	22.709	
312.60	0.49060	0.16320	0.32740	-8.0184	-1.4233	8.1609	11.510	22.617	
312.70	0.48950	0.16260	0.32690	-7.8783	-1.4214	8.1024	11.498	22.536	
312.80	0.48840	0.16180	0.32660	-7.7517	-1.4198	8.0484	11.504	22.480	
312.90	0.48730	0.16110	0.32620	-7.6422	-1.4182	7.9942	11.503	22.416	
313.00	0.48610	0.16030	0.32580	-7.5734	-1.4165	7.9352	11.499	22.345	
313.10	0.48500	0.15960	0.32540	-7.4984	-1.4148	7.8933	11.466	22.258	
313.20	0.48380	0.15880	0.32500	-7.4285	-1.4130	7.8611	11.432	22.182	
313.30	0.48270	0.15810	0.32460	-7.3633	-1.4113	7.8156	11.410	22.105	
313.40	0.48180	0.15750	0.32430	-7.2680	-1.4099	7.7700	11.394	22.033	
313.50	0.48100	0.15690	0.32410	-7.1781	-1.4089	7.7463	11.379	21.989	
313.60	0.48040	0.15640	0.32400	-7.0658	-1.4085	7.7171	11.358	21.931	
313.70	0.47990	0.15590	0.32400	-6.9361	-1.4087	7.6948	11.345	21.890	
313.80	0.47960	0.15540	0.32420	-6.7997	-1.4097	7.6692	11.328	21.842	
313.90	0.47960	0.15500	0.32460	-6.6659	-1.4113	7.6494	11.309	21.798	
314.00	0.47960	0.15440	0.32520	-6.5533	-1.4138	7.6419	11.272	21.746	
314.10	0.47970	0.15370	0.32600	-6.4613	-1.4172	7.6158	11.232	21.670	
314.20	0.48040	0.15340	0.32700	-6.3900	-1.4217	7.5842	11.183	21.578	
314.30	0.48130	0.15300	0.32830	-6.3521	-1.4274	7.5571	11.157	21.517	
314.40	0.48270	0.15280	0.32990	-6.3499	-1.4342	7.5257	11.136	21.456	
314.50	0.48420	0.15250	0.33170	-6.4054	-1.4423	7.5042	11.112	21.403	
314.60	0.48590	0.15200	0.33390	-6.5177	-1.4515	7.4631	11.072	21.311	
314.70	0.48780	0.15160	0.33620	-6.6655	-1.4619	7.4222	11.026	21.210	
314.80	0.49000	0.15110	0.33890	-6.8394	-1.4734	7.3733	10.980	21.101	
314.90	0.49220	0.15050	0.34170	-7.0367	-1.4858	7.3289	10.930	20.993	
315.00	0.49410	0.14930	0.34480	-7.2455	-1.4992	7.2606	10.870	20.845	
315.10	0.49620	0.14810	0.34810	-7.4080	-1.5135	7.1832	10.775	20.647	
315.20	0.49810	0.14650	0.35160	-7.5490	-1.5287	7.1180	10.679	20.462	
315.30	0.50020	0.14500	0.35520	-7.6324	-1.5446	7.0239	10.579	20.239	
315.40	0.50210	0.14310	0.35900	-7.6884	-1.5609	6.9344	10.482	20.024	
315.50	0.50410	0.14130	0.36280	-7.6941	-1.5776	6.8319	10.370	19.777	
315.60	0.50610	0.13940	0.36670	-7.6630	-1.5944	6.7324	10.257	19.533	
315.70	0.50820	0.13770	0.37050	-7.5920	-1.6110	6.6448	10.145	19.303	
315.80	0.51010	0.13590	0.37420	-7.5104	-1.6272	6.5519	10.045	19.081	
315.90	0.51210	0.13430	0.37780	-7.3963	-1.6428	6.4528	9.9430	18.850	
316.00	0.51360	0.13230	0.38130	-7.3252	-1.6577	6.3657	9.8559	18.650	
316.10	0.51520	0.13070	0.38450	-7.2350	-1.6719	6.2517	9.7510	18.398	
316.20	0.51670	0.12900	0.38770	-7.1595	-1.6856	6.1489	9.6516	18.166	
316.30	0.51810	0.12740	0.39070	-7.1065	-1.6987	6.0465	9.5624	17.945	
316.40	0.51940	0.12580	0.39360	-7.0664	-1.7112	5.9447	9.4687	17.721	
316.50	0.52060	0.12430	0.39630	-7.0308	-1.7232	5.8550	9.3680	17.501	
316.60	0.52190	0.12290	0.39900	-6.9974	-1.7348	5.7520	9.2769	17.278	
316.70	0.52310	0.12150	0.40160	-6.9715	-1.7460	5.6674	9.1914	17.083	
316.80	0.52410	0.12010	0.40400	-6.9430	-1.7564	5.5658	9.1149	16.878	
316.90	0.52520	0.11900	0.40620	-6.9045	-1.7662	5.4657	9.0347	16.670	
317.00	0.52560	0.11740	0.40820	-6.9302	-1.7748	5.3690	8.9616	16.475	
317.10	0.52570	0.11590	0.40980	-6.9733	-1.7819	5.2583	8.8558	16.226	
317.20	0.52530	0.11430	0.41100	-7.0682	-1.7871	5.1344	8.7555	15.969	
317.30	0.52450	0.11280	0.41170	-7.1998	-1.7900	5.0099	8.6526	15.707	
317.40	0.52300	0.11120	0.41180	-7.3772	-1.7905	4.8810	8.5486	15.439	
317.50	0.52080	0.10950	0.41130	-7.6166	-1.7884	4.7471	8.4364	15.156	
317.60	0.51780	0.10760	0.41020	-7.9065	-1.7837	4.5997	8.3155	14.847	
317.70	0.51410	0.10550	0.40860	-8.2197	-1.7764	4.4552	8.1739	14.519	
317.80	0.50970	0.10330	0.40640	-8.5623	-1.7670	4.2974	8.0362	14.179	
317.90	0.50470	0.10090	0.40380	-8.9022	-1.7557	4.1288	7.8922	13.819	
318.00	0.49900	0.098100	0.40090	-9.2489	-1.7428	3.9536	7.7464	13.450	
318.10	0.49260	0.095000	0.39760	-9.5584	-1.7285	3.7726	7.5675	13.036	
318.20	0.48580	0.091800	0.39400	-9.8212	-1.7131	3.5937	7.3775	12.612	
318.30	0.47870	0.088400	0.39030	-10.014	-1.6968	3.4044	7.1781	12.165	
318.40	0.47130	0.085000	0.38630	-10.140	-1.6797	3.2224	6.9777	11.725	
318.50	0.46360	0.081400	0.38220	-10.196	-1.6619	3.0384	6.7663	11.270	
318.60	0.45570	0.077700	0.37800	-10.181	-1.6433	2.8495	6.5538	10.809	
318.70	0.44790	0.074400	0.37350	-10.089	-1.6240	2.6624	6.3364	10.344	
318.80	0.44020	0.071300	0.36890	-9.9347	-1.6039	2.4967	6.1270	9.9122	
318.90	0.43240	0.068300	0.36410	-9.7414	-1.5830	2.3361	5.9476	9.5213	
319.00	0.42440	0.065300	0.35910	-9.5576	-1.5614	2.1851	5.7735	9.1474	
319.10	0.41670	0.062700	0.35400	-9.3742	-1.5390	2.0317	5.5771	8.7451	
319.20	0.40910	0.060300	0.34880	-9.2077	-1.5163	1.9032	5.4083	8.4032	
319.30	0.40170	0.058200	0.34350	-9.0699	-1.4934	1.7850	5.2489	8.0840	
319.40	0.39460	0.056300	0.33830	-8.9378	-1.4709	1.6801	5.1066	7.7997	
319.50	0.38750	0.054300	0.33320	-8.8418	-1.4488	1.5923	4.9842	7.5580	
319.60	0.38100	0.052600	0.32840	-8.7336	-1.4279	1.5061	4.8574	7.3130	
319.70	0.37460	0.050700	0.32390	-8.6434	-1.4081	1.4370	4.7317	7.0890	
319.80	0.36880	0.049100	0.31970	-8.5131	-1.3901	1.3643	4.5993	6.8532	
319.90	0.36350	0.047500	0.31600	-8.3739	-1.3740	1.3036	4.4770	6.6427	
320.00	0.35850	0.045800	0.31270	-8.2214	-1.3597	1.2444	4.3534	6.4326	
320.10	0.35410	0.044300	0.30980	-8.0371	-1.3472	1.1889	4.2152	6.2098	
320.20	0.35030	0.043000	0.30730	-7.8413	-1.3362	1.1448	4.0930	6.0186	
320.30	0.34680	0.041700	0.30510	-7.6377	-1.3264	1.1082	3.9849	5.8521	
320.40	0.34360	0.040600	0.30300	-7.4565	-1.3172	1.0703	3.8912	5.7008	
320.50	0.34040	0.039500	0.30090	-7.3035	-1.3081	1.0374	3.8019	5.5602	
320.60	0.33710	0.038400	0.29870	-7.1923	-1.2985	0.99880	3.7098	5.4099	
320.70	0.33370	0.037500	0.29620	-7.1348	-1.2880	0.97030	3.6214	5.2754	
320.80	0.32970	0.036300	0.29340	-7.1467	-1.2756	0.93620	3.5252	5.1256	
320.90	0.32520	0.035100	0.29010	-7.2081	-1.2611	0.90250	3.4221	4.9682	
321.00	0.32010	0.034000	0.28610	-7.3171	-1.2439	0.86770	3.3244	4.8160	
321.10	0.31450	0.033000	0.28150	-7.4150	-1.2241	0.83580	3.2250	4.6649	
321.20	0.30810	0.031700	0.27640	-7.5078	-1.2017	0.80880	3.1349	4.5303	
321.30	0.30110	0.030400	0.27070	-7.5717	-1.1769	0.77510	3.0318	4.3730	
321.40	0.29370	0.029200	0.26450	-7.5747	-1.1500	0.74630	2.9258	4.2179	
321.50	0.28590	0.028000	0.25790	-7.5151	-1.1213	0.71860	2.8265	4.0719	
321.60	0.27770	0.026700	0.25100	-7.3938	-1.0914	0.68990	2.7204	3.9168	
321.70	0.26950	0.025600	0.24390	-7.1899	-1.0605	0.66520	2.6108	3.7624	
321.80	0.26130	0.024600	0.23670	-6.9251	-1.0291	0.64180	2.5159	3.6263	
321.90	0.25320	0.023800	0.22940	-6.6125	-0.99740	0.61860	2.4369	3.5089	
322.00	0.24510	0.023100	0.22200	-6.3071	-0.96530	0.59940	2.3756	3.4163	
322.10	0.23690	0.022400	0.21450	-6.0269	-0.93270	0.58190	2.3093	3.3199	
322.20	0.22860	0.021700	0.20690	-5.7996	-0.89940	0.57060	2.2480	3.2364	
322.30	0.22010	0.021100	0.19900	-5.6375	-0.86510	0.55770	2.1933	3.1587	
322.40	0.21130	0.020400	0.19090	-5.5552	-0.82980	0.54430	2.1339	3.0749	
322.50	0.20230	0.019800	0.18250	-5.5334	-0.79340	0.52570	2.0646	2.9739	
322.60	0.19290	0.019000	0.17390	-5.5879	-0.75600	0.51670	1.9984	2.8873	
322.70	0.18330	0.018200	0.16510	-5.6804	-0.71780	0.50330	1.9160	2.7772	
322.80	0.17350	0.017300	0.15620	-5.8111	-0.67900	0.48970	1.8223	2.6538	
322.90	0.16370	0.016500	0.14720	-5.9538	-0.64010	0.47710	1.7225	2.5245	
323.00	0.15390	0.015600	0.13830	-6.0786	-0.60150	0.46180	1.6165	2.3851	
323.10	0.14420	0.014600	0.12960	-6.1602	-0.56360	0.44720	1.5085	2.2441	
323.20	0.13480	0.013600	0.12120	-6.1977	-0.52690	0.43250	1.3969	2.0988	
323.30	0.12570	0.012700	0.11300	-6.1623	-0.49150	0.41790	1.2844	1.9527	
323.40	0.11690	0.011600	0.10530	-6.0786	-0.45770	0.40450	1.1703	1.8061	
323.50	0.10850	0.010600	0.097900	-5.9378	-0.42570	0.38840	1.0578	1.6581	
323.60	0.10030	0.0094000	0.090900	-5.7585	-0.39520	0.37690	0.93620	1.5050	
323.70	0.092500	0.0082999	0.084200	-5.5527	-0.36620	0.36470	0.78800	1.3206	
323.80	0.085200	0.0073000	0.077900	-5.2954	-0.33860	0.35470	0.63810	1.1367	
323.90	0.078200	0.0064000	0.071800	-5.0291	-0.31220	0.34890	0.50490	0.97680	
324.00	0.071800	0.0057999	0.066000	-4.7383	-0.28710	0.34270	0.38770	0.83500	
324.10	0.065700	0.0052000	0.060500	-4.4449	-0.26320	0.33970	0.29240	0.72190	
324.20	0.060000	0.0047001	0.055300	-4.1517	-0.24040	0.33500	0.21340	0.62570	
324.30	0.054700	0.0043001	0.050400	-3.8490	-0.21900	0.32860	0.15390	0.54990	
324.40	0.049900	0.0041000	0.045800	-3.5317	-0.19900	0.32280	0.11220	0.49520	
324.50	0.045500	0.0040000	0.041500	-3.2212	-0.18060	0.32410	0.080700	0.46050	
324.60	0.041500	0.0038000	0.037700	-2.9000	-0.16410	0.32140	0.056200	0.42930	
324.70	0.038000	0.0036000	0.034400	-2.5641	-0.14950	0.31800	0.041200	0.40800	
324.80	0.035100	0.0035999	0.031500	-2.2120	-0.13700	0.31800	0.032500	0.39810	
324.90	0.032700	0.0036000	0.029100	-1.8540	-0.12670	0.31590	0.027700	0.39020	
325.00	0.030800	0.0035000	0.027300	-1.4887	-0.11870	0.31590	0.026300	0.38850	
325.10	0.029500	0.0035999	0.025900	-1.1337	-0.11280	0.31710	0.026300	0.38990	
325.20	0.028600	0.0035999	0.025000	-0.80410	-0.10870	0.32560	0.026300	0.39970	
325.30	0.028000	0.0036000	0.024400	-0.50190	-0.10610	0.33060	0.026300	0.40550	
325.40	0.027700	0.0037001	0.024000	-0.25600	-0.10450	0.34250	0.026300	0.41910	
325.50	0.027400	0.0036999	0.023700	-0.079500	-0.10320	0.34780	0.026300	0.42530	
325.60	0.027100	0.0037000	0.023400	0.024900	-0.10170	0.35470	0.026300	0.42740	
